1,2020-03-28 18:14:28,https://data.cityofnewyork.us,url,csv,18.427,3.955,0.363,5.066,delimiter,",",25,3,2,2870,30,10015,https://data.cityofnewyork.us/api/views/kpav-sd4t/rows.csv,"['Job ID', 'Agency', 'Posting Type', '# Of Positions', 'Business Title', 'Civil Service Title', 'Title Classification', 'Title Code No', 'Level', 'Job Category', 'Full-Time/Part-Time indicator', 'Career Level', 'Salary Range From', 'Salary Range To', 'Salary Frequency', 'Work Location', 'Division/Work Unit', 'Job Description', 'Minimum Qual Requirements', 'Preferred Skills', 'Additional Information', 'To Apply', 'Hours/Shift', 'Work Location 1', 'Recruitment Contact', 'Residency Requirement', 'Posting Date', 'Post Until', 'Posting Updated', 'Process Date']",!Error: OperationalError (near 436696: syntax error),
2,2020-03-27 18:59:21,https://data.ok.gov,url,csv,0.001,0.545,0.18,1.222,delimiter,",",2,1,0,3,3,0,https://data.ok.gov/sites/default/files/res_health_care_cost_growth_-_column_chart_dfnd-zt9d.csv,"['Years', 'Historical Data', 'National Average']","['2011', '1.83%', '3.90%']",
3,2020-03-27 18:59:30,https://data.ok.gov,url,csv,0.001,0.462,0.189,1.123,delimiter,",",2,1,0,9,3,12,https://data.ok.gov/sites/default/files/res_health_care_cost_growth_2rx6-rfwj.csv,"['Years', 'Historical Data', 'National Average']","['2011', '1.83%', '3.90%']",
4,2020-03-27 19:00:12,https://www.eeoc.gov,url,csv,1.442,4.057,0.364,4.901,delimiter,;,311,287,1,310,599,312,https://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_NAC4.txt,"['NAC4_code', 'TOTAL_UNITS', 'TOTAL1', 'TOTAL2', 'TOTAL3', 'TOTAL4', 'TOTAL5', 'TOTAL6', 'TOTAL7', 'TOTAL8', 'TOTAL9', 'TOTAL10', 'TOTAL1_2', 'MT1', 'MT2', 'MT3', 'MT4', 'MT5', 'MT6', 'MT7', 'MT8', 'MT9', 'MT10', 'MT1_2', 'FT1', 'FT2', 'FT3', 'FT4', 'FT5', 'FT6', 'FT7', 'FT8', 'FT9', 'FT10', 'FT1_2', 'WHT1', 'WHT2', 'WHT3', 'WHT4', 'WHT5', 'WHT6', 'WHT7', 'WHT8', 'WHT9', 'WHT10', 'WHT1_2', 'WHM1', 'WHM2', 'WHM3', 'WHM4', 'WHM5', 'WHM6', 'WHM7', 'WHM8', 'WHM9', 'WHM10', 'WHM1_2', 'WHF1', 'WHF2', 'WHF3', 'WHF4', 'WHF5', 'WHF6', 'WHF7', 'WHF8', 'WHF9', 'WHF10', 'WHF1_2', 'BLKT1', 'BLKT2', 'BLKT3', 'BLKT4', 'BLKT5', 'BLKT6', 'BLKT7', 'BLKT8', 'BLKT9', 'BLKT10', 'BLKT1_2', 'BLKM1', 'BLKM2', 'BLKM3', 'BLKM4', 'BLKM5', 'BLKM6', 'BLKM7', 'BLKM8', 'BLKM9', 'BLKM10', 'BLKM1_2', 'BLKF1', 'BLKF2', 'BLKF3', 'BLKF4', 'BLKF5', 'BLKF6', 'BLKF7', 'BLKF8', 'BLKF9', 'BLKF10', 'BLKF1_2', 'HISPT1', 'HISPT2', 'HISPT3', 'HISPT4', 'HISPT5', 'HISPT6', 'HISPT7', 'HISPT8', 'HISPT9', 'HISPT10', 'HISPT1_2', 'HISPM1', 'HISPM2', 'HISPM3', 'HISPM4', 'HISPM5', 'HISPM6', 'HISPM7', 'HISPM8', 'HISPM9', 'HISPM10', 'HISPM1_2', 'HISPF1', 'HISPF2', 'HISPF3', 'HISPF4', 'HISPF5', 'HISPF6', 'HISPF7', 'HISPF8', 'HISPF9', 'HISPF10', 'HISPF1_2', 'ASIANT1', 'ASIANT2', 'ASIANT3', 'ASIANT4', 'ASIANT5', 'ASIANT6', 'ASIANT7', 'ASIANT8', 'ASIANT9', 'ASIANT10', 'ASIANT1_2', 'ASIANM1', 'ASIANM2', 'ASIANM3', 'ASIANM4', 'ASIANM5', 'ASIANM6', 'ASIANM7', 'ASIANM8', 'ASIANM9', 'ASIANM10', 'ASIANM1_2', 'ASIANF1', 'ASIANF2', 'ASIANF3', 'ASIANF4', 'ASIANF5', 'ASIANF6', 'ASIANF7', 'ASIANF8', 'ASIANF9', 'ASIANF10', 'ASIANF1_2', 'AIANT1', 'AIANT2', 'AIANT3', 'AIANT4', 'AIANT5', 'AIANT6', 'AIANT7', 'AIANT8', 'AIANT9', 'AIANT10', 'AIANT1_2', 'AIANM1', 'AIANM2', 'AIANM3', 'AIANM4', 'AIANM5', 'AIANM6', 'AIANM7', 'AIANM8', 'AIANM9', 'AIANM10', 'AIANM1_2', 'AIANF1', 'AIANF2', 'AIANF3', 'AIANF4', 'AIANF5', 'AIANF6', 'AIANF7', 'AIANF8', 'AIANF9', 'AIANF10', 'AIANF1_2', 'nhopiT1', 'nhopiT2', 'nhopiT3', 'nhopiT4', 'nhopiT5', 'nhopiT6', 'nhopiT7', 'nhopiT8', 'nhopiT9', 'nhopiT10', 'nhopiT1_2', 'NHOPIM1', 'NHOPIM2', 'NHOPIM3', 'NHOPIM4', 'NHOPIM5', 'NHOPIM6', 'NHOPIM7', 'NHOPIM8', 'NHOPIM9', 'NHOPIM10', 'NHOPIM1_2', 'NHOPIF1', 'NHOPIF2', 'NHOPIF3', 'NHOPIF4', 'NHOPIF5', 'NHOPIF6', 'NHOPIF7', 'NHOPIF8', 'NHOPIF9', 'NHOPIF10', 'NHOPIF1_2', 'tomrT1', 'tomrT2', 'tomrT3', 'tomrT4', 'tomrT5', 'tomrT6', 'tomrT7', 'tomrT8', 'tomrT9', 'tomrT10', 'tomrT1_2', 'TOMRM1', 'TOMRM2', 'TOMRM3', 'TOMRM4', 'TOMRM5', 'TOMRM6', 'TOMRM7', 'TOMRM8', 'TOMRM9', 'TOMRM10', 'TOMRM1_2', 'TOMRF1', 'TOMRF2', 'TOMRF3', 'TOMRF4', 'TOMRF5', 'TOMRF6', 'TOMRF7', 'TOMRF8', 'TOMRF9', 'TOMRF10', 'TOMRF1_2', 'MinT1', 'MinT2', 'MinT3', 'MinT4', 'MinT5', 'MinT6', 'MinT7', 'MinT8', 'MinT9', 'MinT10', 'MinT1_2', 'MinF1', 'MinF2', 'MinF3', 'MinF4', 'MinF5', 'MinF6', 'MinF7', 'MinF8', 'MinF9', 'MinF10', 'MinF1_2', 'MinM1', 'MinM2', 'MinM3', 'MinM4', 'MinM5', 'MinM6', 'MinM7', 'MinM8', 'MinM9', 'MinM10', 'MinM1_2', 'WHMp1', 'WHMp1_2', 'WHMp2', 'WHMp3', 'WHMp4', 'WHMp5', 'WHMp6', 'WHMp7', 'WHMp8', 'WHMp9', 'WHMp10', 'BLKMp1', 'BLKMp1_2', 'BLKMp2', 'BLKMp3', 'BLKMp4', 'BLKMp5', 'BLKMp6', 'BLKMp7', 'BLKMp8', 'BLKMp9', 'BLKMp10', 'HISPMp1', 'HISPMp1_2', 'HISPMp2', 'HISPMp3', 'HISPMp4', 'HISPMp5', 'HISPMp6', 'HISPMp7', 'HISPMp8', 'HISPMp9', 'HISPMp10', 'AIANMp1', 'AIANMp1_2', 'AIANMp2', 'AIANMp3', 'AIANMp4', 'AIANMp5', 'AIANMp6', 'AIANMp7', 'AIANMp8', 'AIANMp9', 'AIANMp10', 'nhopiMp1', 'nhopiMp1_2', 'nhopiMp2', 'nhopiMp3', 'nhopiMp4', 'nhopiMp5', 'nhopiMp6', 'nhopiMp7', 'nhopiMp8', 'nhopiMp9', 'nhopiMp10', 'asianMp1', 'asianMp1_2', 'asianMp2', 'asianMp3', 'asianMp4', 'asianMp5', 'asianMp6', 'asianMp7', 'asianMp8', 'asianMp9', 'asianMp10', 'tomrMp1', 'tomrMp1_2', 'tomrMp2', 'tomrMp3', 'tomrMp4', 'tomrMp5', 'tomrMp6', 'tomrMp7', 'tomrMp8', 'tomrMp9', 'tomrMp10', 'MinMp1', 'MinMp1_2', 'MinMp2', 'MinMp3', 'MinMp4', 'MinMp5', 'MinMp6', 'MinMp7', 'MinMp8', 'MinMp9', 'MinMp10', 'WHfp1', 'WHfp1_2', 'WHfp2', 'WHfp3', 'WHfp4', 'WHfp5', 'WHfp6', 'WHfp7', 'WHfp8', 'WHfp9', 'WHfp10', 'BLKfp1', 'BLKfp1_2', 'BLKfp2', 'BLKfp3', 'BLKfp4', 'BLKfp5', 'BLKfp6', 'BLKfp7', 'BLKfp8', 'BLKfp9', 'BLKfp10', 'HISPfp1', 'HISPfp1_2', 'HISPfp2', 'HISPfp3', 'HISPfp4', 'HISPfp5', 'HISPfp6', 'HISPfp7', 'HISPfp8', 'HISPfp9', 'HISPfp10', 'AIANfp1', 'AIANfp1_2', 'AIANfp2', 'AIANfp3', 'AIANfp4', 'AIANfp5', 'AIANfp6', 'AIANfp7', 'AIANfp8', 'AIANfp9', 'AIANfp10', 'nhopifp1', 'nhopifp1_2', 'nhopifp2', 'nhopifp3', 'nhopifp4', 'nhopifp5', 'nhopifp6', 'nhopifp7', 'nhopifp8', 'nhopifp9', 'nhopifp10', 'asianfp1', 'asianfp1_2', 'asianfp2', 'asianfp3', 'asianfp4', 'asianfp5', 'asianfp6', 'asianfp7', 'asianfp8', 'asianfp9', 'asianfp10', 'tomrfp1', 'tomrfp1_2', 'tomrfp2', 'tomrfp3', 'tomrfp4', 'tomrfp5', 'tomrfp6', 'tomrfp7', 'tomrfp8', 'tomrfp9', 'tomrfp10', 'MinFp1', 'MinFp1_2', 'MinFp2', 'MinFp3', 'MinFp4', 'MinFp5', 'MinFp6', 'MinFp7', 'MinFp8', 'MinFp9', 'MinFp10', 'WHtp1', 'WHtp1_2', 'WHtp2', 'WHtp3', 'WHtp4', 'WHtp5', 'WHtp6', 'WHtp7', 'WHtp8', 'WHtp9', 'WHtp10', 'BLKtp1', 'BLKtp1_2', 'BLKtp2', 'BLKtp3', 'BLKtp4', 'BLKtp5', 'BLKtp6', 'BLKtp7', 'BLKtp8', 'BLKtp9', 'BLKtp10', 'HISPtp1', 'HISPtp1_2', 'HISPtp2', 'HISPtp3', 'HISPtp4', 'HISPtp5', 'HISPtp6', 'HISPtp7', 'HISPtp8', 'HISPtp9', 'HISPtp10', 'AIANtp1', 'AIANtp1_2', 'AIANtp2', 'AIANtp3', 'AIANtp4', 'AIANtp5', 'AIANtp6', 'AIANtp7', 'AIANtp8', 'AIANtp9', 'AIANtp10', 'nhopitp1', 'nhopitp1_2', 'nhopitp2', 'nhopitp3', 'nhopitp4', 'nhopitp5', 'nhopitp6', 'nhopitp7', 'nhopitp8', 'nhopitp9', 'nhopitp10', 'asiantp1', 'asiantp1_2', 'asiantp2', 'asiantp3', 'asiantp4', 'asiantp5', 'asiantp6', 'asiantp7', 'asiantp8', 'asiantp9', 'asiantp10', 'tomrtp1', 'tomrtp1_2', 'tomrtp2', 'tomrtp3', 'tomrtp4', 'tomrtp5', 'tomrtp6', 'tomrtp7', 'tomrtp8', 'tomrtp9', 'tomrtp10', 'MinTp1', 'MinTp1_2', 'MinTp2', 'MinTp3', 'MinTp4', 'MinTp5', 'MinTp6', 'MinTp7', 'MinTp8', 'MinTp9', 'MinTp10', 'MTp1', 'MTp1_2', 'MTp2', 'MTp3', 'MTp4', 'MTp5', 'MTp6', 'MTp7', 'MTp8', 'MTp9', 'MTp10', 'FTp1', 'FTp1_2', 'FTp2', 'FTp3', 'FTp4', 'FTp5', 'FTp6', 'FTp7', 'FTp8', 'FTp9', 'FTp10', 'PTOTAL1', 'PTOTAL1_2', 'PTOTAL2', 'PTOTAL3', 'PTOTAL4', 'PTOTAL5', 'PTOTAL6', 'PTOTAL7', 'PTOTAL8', 'PTOTAL9', 'PTOTAL10', 'NAC4_Label', 'FIRMS', 'pctofst']","['1111', '64', '276', '3523', '753', '1230', '1127', '904', '1002', '7697', '389', '18087', '1186', '227', '2510', '523', '927', '236', '866', '775', '4775', '117', '11891', '935', '49', '1013', '230', '303', '891', '38', '227', '2922', '272', '6196', '251', '251', '3073', '593', '1197', '985', '750', '711', '808', '168', '9582', '1046', '206', '2241', '447', '915', '207', '732', '572', '704', '80', '6942', '838', '45', '832', '146', '282', '778', '18', '139', '104', '88', '2640', '208', '6', '105', '34', '23', '57', '65', '86', '78', '173', '658', '31', '4', '63', '13', '6', '15', '59', '83', '73', '24', '357', '17', '2', '42', '21', '17', '42', '6', '3', '5', '149', '301', '14', '18', '117', '96', '4', '59', '66', '97', '5954', '37', '6523', '75', '16', '66', '43', '4', '10', '58', '76', '3790', '10', '4134', '61', '2', '51', '53', '0', '49', '8', '21', '2164', '27', '2389', '14', '1', '207', '23', '3', '18', '16', '95', '289', '8', '690', '30', '1', '127', '13', '1', '2', '11', '35', '164', '2', '373', '17', '0', '80', '10', '2', '16', '5', '60', '125', '6', '317', '13', '0', '5', '1', '1', '0', '2', '3', '7', '0', '22', '3', '0', '3', '1', '0', '0', '2', '3', '2', '0', '13', '2', '0', '2', '0', '1', '0', '0', '0', '5', '0', '9', '1', '0', '13', '6', '1', '5', '5', '10', '58', '3', '102', '1', '0', '9', '6', '0', '2', '4', '6', '40', '1', '68', '0', '0', '4', '0', '1', '3', '1', '4', '18', '2', '34', '1', '0', '3', '0', '1', '3', '0', '0', '503', '0', '510', '0', '0', '1', '0', '1', '0', '0', '0', '2', '0', '4', '0', '0', '2', '0', '0', '3', '0', '0', '501', '0', '506', '0', '25', '450', '160', '33', '142', '154', '291', '6889', '221', '8505', '140', '4', '181', '84', '21', '113', '20', '88', '2818', '184', '3556', '43', '21', '269', '76', '12', '29', '134', '203', '4071', '37', '4949', '97', '74.6377', '70.6577', '63.6106', '59.3625', '74.3902', '18.3673', '80.9735', '57.0858', '9.1464', '20.5656', '38.3812', '1.4493', '1.4334', '1.7882', '1.7264', '0.4878', '1.331', '6.5265', '8.2834', '0.9484', '6.1697', '1.9738', '5.7971', '5.1433', '1.8734', '5.7105', '0.3252', '0.8873', '6.4159', '7.5848', '49.24', '2.5707', '22.8562', '0.0', '0.1686', '0.0852', '0.1328', '0.0', '0.0', '0.2212', '0.2994', '0.026000000000000002', '0.0', '0.0719', '0.0', '0.0', '0.2555', '0.7968', '0.0', '0.1775', '0.4425', '0.5988', '0.5197', '0.2571', '0.376', '0.3623', '1.4334', '3.6049', '1.7264', '0.0813', '0.1775', '1.2168', '3.4930000000000003', '2.1307', '0.5141', '2.0623', '0.0', '0.0', '0.0284', '0.0', '0.0813', '0.0', '0.0', '0.0', '0.026000000000000002', '0.0', '0.0221', '7.6087', '8.1788', '7.6355', '10.093', '0.9756', '2.5732', '14.823', '20.2595', '52.8907', '9.5116', '27.3622', '16.3043', '17.5379', '23.6162', '19.3891', '22.9268', '69.0328', '1.9912', '13.8723', '1.3512', '22.6221', '14.5961', '0.7246', '1.1804', '1.1922', '2.7888', '1.3821', '3.7267', '0.6637', '0.2994', '0.065', '38.3033', '1.6642', '0.7246', '1.1804', '1.4476', '7.0385', '0.0', '4.3478', '0.885', '2.0958', '28.1148', '6.9409', '13.2084', '0.0', '0.0843', '0.0568', '0.0', '0.0813', '0.0', '0.0', '0.0', '0.065', '0.0', '0.0498', '0.0', '0.0843', '0.1135', '0.0', '0.0813', '0.2662', '0.1106', '0.3992', '0.2339', '0.5141', '0.188', '0.0', '1.0961', '2.2708', '1.328', '0.1626', '1.4197', '0.5531', '5.9879999999999995', '1.624', '1.5424', '1.7526', '0.0', '0.0', '0.0568', '0.0', '0.0', '0.2662', '0.0', '0.0', '6.5089999999999995', '0.0', '2.7976', '1.4493', '3.6256', '5.1377', '11.1554', '1.7073', '10.0266', '2.2124', '8.7824', '36.6117', '47.3008', '19.6605', '90.94200000000001', '88.1956', '87.2268', '78.7517', '97.3171', '87.4002', '82.9646', '70.9581', '10.4976', '43.1877', '52.9773', '2.1739', '2.6138', '2.9804', '4.5153', '1.8699', '5.0577', '7.1903', '8.5828', '1.0134', '44.473', '3.638', '6.5217', '6.3238', '3.321', '12.749', '0.3252', '5.2351', '7.3009', '9.6806', '77.3548', '9.5116', '36.0646', '0.0', '0.253', '0.1419', '0.1328', '0.0813', '0.0', '0.2212', '0.2994', '0.0909', '0.0', '0.1216', '0.0', '0.0843', '0.369', '0.7968', '0.0813', '0.4437', '0.5531', '0.998', '0.7535', '0.7712', '0.5639', '0.3623', '2.5295', '5.8757', '3.0544', '0.2439', '1.5972', '1.7699', '9.481', '3.7547', '2.0566', '3.8149', '0.0', '0.0', '0.0852', '0.0', '0.0813', '0.2662', '0.0', '0.0', '6.535', '0.0', '2.8197', '9.058', '11.8044', '12.7732', '21.2483', '2.6829', '12.5998', '17.0354', '29.0419', '89.5024', '56.8123', '47.0227', '82.2464', '78.8364', '71.2461', '69.4555', '75.3659', '20.9406', '95.7965', '77.3453', '62.0372', '30.0771', '65.7434', '17.7536', '21.1636', '28.7539', '30.5445', '24.6341', '79.0594', '4.2035', '22.6547', '37.9628', '69.9229', '34.2566', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', 'Oilseed and Grain Farming', '30', '32.78597888']",
5,2020-03-27 19:02:01,https://data.cityofnewyork.us,url,csv,1,1.158,0.201,1.872,delimiter,",",17,9,3,1000,29,8272,https://data.cityofnewyork.us/resource/h9gi-nx95.csv,"['crash_date', 'crash_time', 'borough', 'zip_code', 'latitude', 'longitude', 'location', 'on_street_name', 'off_street_name', 'cross_street_name', 'number_of_persons_injured', 'number_of_persons_killed', 'number_of_pedestrians_injured', 'number_of_pedestrians_killed', 'number_of_cyclist_injured', 'number_of_cyclist_killed', 'number_of_motorist_injured', 'number_of_motorist_killed', 'contributing_factor_vehicle_1', 'contributing_factor_vehicle_2', 'contributing_factor_vehicle_3', 'contributing_factor_vehicle_4', 'contributing_factor_vehicle_5', 'collision_id', 'vehicle_type_code1', 'vehicle_type_code2', 'vehicle_type_code_3', 'vehicle_type_code_4', 'vehicle_type_code_5']","['2017-01-24T00:00:00.000', '21:15', 'MANHATTAN', '10013.0', '40.72135', '-74.00465', 'POINT (-74.00465 40.72135)', 'WEST BROADWAY                   ', 'CANAL STREET', 'nan', '1', '0', '0', '0', '1', '0', '0', '0', 'Pedestrian/Bicyclist/Other Pedestrian Error/Confusion', 'Unspecified', 'nan', 'nan', 'nan', '3604258', 'SPORT UTILITY / STATION WAGON', 'BICYCLE', 'SPORT UTILITY / STATION WAGON', 'BICYCLE', 'nan']",
6,2020-03-27 19:03:13,https://data.cityofnewyork.us,url,csv,70.972,6.886,0.982,10.453,delimiter,",",6,1,0,178730,7,22,https://data.cityofnewyork.us/api/views/xjfq-wh2d/rows.csv?accessType=DOWNLOAD,"['License Number', 'Name', 'Type', 'Expiration Date', 'Wheelchair Accessible Trained', 'Last Date Updated', 'Last Time Updated']","['493092', 'MAIGA,BOUNAFOU', 'FOR HIRE VEHICLE DRIVER', '11/24/2022', 'WAV', '03/26/2020', '13:25']",
7,2020-03-27 19:04:21,https://data.cityofnewyork.us,url,csv,136.052,11.755,2.21,18.788,delimiter,",",21,1,1,113893,23,710271,https://data.cityofnewyork.us/api/views/8wbx-tsch/rows.csv?accessType=DOWNLOAD,"['Active', 'Vehicle License Number', 'Name', 'License Type', 'Expiration Date', 'Permit License Number', 'DMV License Plate Number', 'Vehicle VIN Number', 'Wheelchair Accessible', 'Certification Date', 'Hack Up Date', 'Vehicle Year', 'Base Number', 'Base Name', 'Base Type', 'VEH', 'Base Telephone Number', 'Website', 'Base Address', 'Reason', 'Order Date', 'Last Date Updated', 'Last Time Updated']","['YES', 'C01136', 'RAKHMANOV,MIKHAIL', 'FOR HIRE VEHICLE', '03/24/2021', 'nan', 'T492570C', '2T2BZMCA6HC066091', 'nan', 'nan', 'nan', '2017', 'B00628', 'CONCORD LIMOUSINE 1, LLC', 'BLACK-CAR', 'nan', '(718)965-6100', 'nan', '712    3 AVENUE BROOKLYN NY 11232', 'G', 'nan', '03/26/2020', '13:25']",
8,2020-03-27 19:08:57,https://data.cityofnewyork.us,url,csv,1.814,41.708,0.228,42.514,delimiter,",",27,13,1,1000,41,12798,https://data.cityofnewyork.us/resource/erm2-nwe9.csv,"['unique_key', 'created_date', 'closed_date', 'agency', 'agency_name', 'complaint_type', 'descriptor', 'location_type', 'incident_zip', 'incident_address', 'street_name', 'cross_street_1', 'cross_street_2', 'intersection_street_1', 'intersection_street_2', 'address_type', 'city', 'landmark', 'facility_type', 'status', 'due_date', 'resolution_description', 'resolution_action_updated_date', 'community_board', 'bbl', 'borough', 'x_coordinate_state_plane', 'y_coordinate_state_plane', 'open_data_channel_type', 'park_facility_name', 'park_borough', 'vehicle_type', 'taxi_company_borough', 'taxi_pick_up_location', 'bridge_highway_name', 'bridge_highway_direction', 'road_ramp', 'bridge_highway_segment', 'latitude', 'longitude', 'location']","['45895053', '2020-03-26T02:01:28.000', 'nan', 'NYPD', 'New York City Police Department', 'Noise - Residential', 'Banging/Pounding', 'Residential Building/House', '11226.0', '115 EAST   21 STREET', 'EAST   21 STREET', 'CATON AVENUE', 'CHURCH AVENUE', 'CATON AVENUE', 'CHURCH AVENUE', 'nan', 'BROOKLYN', 'EAST   21 STREET', 'nan', 'In Progress', 'nan', 'nan', 'nan', '14 BROOKLYN', '3050820079.0', 'BROOKLYN', '995288.0', '176658.0', 'PHONE', 'Unspecified', 'BROOKLYN', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '40.65155519393562', '-73.96022088715806', '\\n,  \\n(40.65155519393562, -73.96022088715806)']",
9,2020-03-27 19:09:39,https://s3-eu-west-1.amazonaws.com,url,csv,0.377,0.299,0.263,1.114,delimiter,",",11,0,0,500,11,0,https://s3-eu-west-1.amazonaws.com/shanebucket/downloads/uk-500.csv,"['first_name', 'last_name', 'company_name', 'address', 'city', 'county', 'postal', 'phone1', 'phone2', 'email', 'web']","['Aleshia', 'Tomkiewicz', 'Alan D Rosenburg Cpa Pc', '14 Taylor St', 'St. Stephens Ward', 'Kent', 'CT2 7PP', '01835-703597', '01944-369967', 'atomkiewicz@hotmail.com', 'http://www.alandrosenburgcpapc.co.uk']",
10,2020-03-27 19:11:03,https://s3-eu-west-1.amazonaws.com,url,csv,16.188,3.545,0.318,4.697,engine,python,53,5,5,21477,63,117571,https://s3-eu-west-1.amazonaws.com/shanebucket/downloads/FAO+database.csv,"['Area Abbreviation', 'Area Code', 'Area', 'Item Code', 'Item', 'Element Code', 'Element', 'Unit', 'latitude', 'longitude', 'Y1961', 'Y1962', 'Y1963', 'Y1964', 'Y1965', 'Y1966', 'Y1967', 'Y1968', 'Y1969', 'Y1970', 'Y1971', 'Y1972', 'Y1973', 'Y1974', 'Y1975', 'Y1976', 'Y1977', 'Y1978', 'Y1979', 'Y1980', 'Y1981', 'Y1982', 'Y1983', 'Y1984', 'Y1985', 'Y1986', 'Y1987', 'Y1988', 'Y1989', 'Y1990', 'Y1991', 'Y1992', 'Y1993', 'Y1994', 'Y1995', 'Y1996', 'Y1997', 'Y1998', 'Y1999', 'Y2000', 'Y2001', 'Y2002', 'Y2003', 'Y2004', 'Y2005', 'Y2006', 'Y2007', 'Y2008', 'Y2009', 'Y2010', 'Y2011', 'Y2012', 'Y2013']","['AF', '2', 'Afghanistan', '2511', 'Wheat and products', '5142', 'Food', '1000 tonnes', '33.94', '67.71', '1928.0', '1904.0', '1666.0', '1950.0', '2001.0', '1808.0', '2053.0', '2045.0', '2154.0', '1819.0', '1963.0', '2215.0', '2310.0', '2335.0', '2434.0', '2512.0', '2282.0', '2454.0', '2443.0', '2129.0', '2133.0', '2068.0', '1994.0', '1851.0', '1791.0', '1683.0', '2194.0', '1801.0', '1754.0', '1640.0', '1539.0', '1582.0', '1840.0', '1855.0', '1853.0', '2177.0', '2343.0', '2407.0', '2463.0', '2600.0', '2668.0', '2776.0', '3095.0', '3249.0', '3486.0', '3704.0', '4164.0', '4252.0', '4538.0', '4605.0', '4711.0', '4810', '4895']",
